customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,churned,tenure_group
1768-ZAIFU,Female,1,False,False,1,False,No,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,25.2,25.2,Yes,1,0-12
4671-LXRDQ,Male,0,False,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Mailed check,45.0,96.45,Yes,1,0-12
3733-LSYCE,Female,0,True,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),75.35,1114.55,No,0,13-24
6265-FRMTQ,Male,0,False,False,31,True,False,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),20.4,609.1,No,0,25-36
1934-SJVJK,Male,0,False,False,1,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,20.15,20.15,Yes,1,0-12
3838-OZURD,Male,0,True,False,66,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),105.0,7133.25,Yes,1,61-72
1371-DWPAZ,Female,0,True,True,0,False,No,DSL,True,True,True,True,True,False,Two year,False,Credit card (automatic),56.05,,No,0,0-12
9269-CQOOL,Male,0,False,True,3,True,False,DSL,False,False,False,False,True,False,Month-to-month,True,Credit card (automatic),54.7,169.45,Yes,1,0-12
2017-CCBLH,Female,0,False,False,8,True,False,No,No,No,No,No,No,No,Two year,False,Mailed check,20.0,141.6,No,0,0-12
7690-KPNCU,Male,0,True,True,64,True,False,DSL,True,False,True,False,True,True,One year,True,Credit card (automatic),73.05,4688.65,No,0,61-72
0536-BGFMZ,Female,0,True,False,28,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,20.5,563.05,No,0,25-36
2293-IJWPS,Female,0,True,False,57,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),100.75,5985.0,No,0,49-60
2845-HSJCY,Female,0,True,True,14,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Electronic check,87.25,1258.6,Yes,1,13-24
5469-NUJUR,Male,0,False,False,19,True,False,No,No,No,No,No,No,No,Two year,True,Mailed check,19.95,373.5,No,0,13-24
1184-PJVDB,Male,0,True,False,10,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.95,857.2,Yes,1,0-12
2625-TRCZQ,Female,0,True,False,51,False,No,DSL,False,True,False,False,True,True,Month-to-month,True,Electronic check,49.65,2553.35,No,0,49-60
4102-HLENU,Female,0,True,False,67,True,True,DSL,True,True,True,False,False,False,Two year,False,Mailed check,65.65,4322.85,No,0,61-72
7266-GSSJX,Male,0,True,True,11,True,False,No,No,No,No,No,No,No,Month-to-month,True,Electronic check,20.45,250.8,No,0,0-12
7722-VJRQD,Male,0,True,True,72,False,No,DSL,True,False,True,True,True,True,Two year,False,Bank transfer (automatic),60.95,4549.05,No,0,61-72
7073-QETQY,Male,0,True,True,66,True,False,No,No,No,No,No,No,No,One year,True,Electronic check,20.35,1359.5,No,0,61-72
9415-DPEWS,Female,0,False,False,18,True,True,Fiber optic,False,False,False,True,True,False,Month-to-month,True,Electronic check,88.35,1639.3,Yes,1,13-24
5624-RYAMH,Female,0,False,False,9,True,False,No,No,No,No,No,No,No,Month-to-month,True,Electronic check,19.5,178.85,No,0,0-12
0196-JTUQI,Female,0,False,False,9,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),75.2,633.85,No,0,0-12
7130-YXBRO,Male,0,True,False,48,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),111.45,5315.1,No,0,37-48
9272-LSVYH,Male,0,False,False,10,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.15,735.5,No,0,0-12
7943-RQCHR,Female,0,False,False,9,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,94.75,889.9,Yes,1,0-12
3793-MMFUH,Female,1,False,False,13,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,95.05,1290.0,Yes,1,13-24
3249-ZPQRG,Male,0,False,False,4,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,False,Electronic check,78.45,330.05,Yes,1,0-12
2568-BRGYX,Male,0,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.2,237.95,Yes,1,0-12
3084-DOWLE,Female,0,True,False,72,True,True,DSL,True,True,True,True,True,True,Two year,False,Bank transfer (automatic),92.0,6474.4,No,0,61-72
1084-MNSMJ,Female,0,True,True,51,True,False,DSL,True,True,True,True,True,True,Two year,False,Credit card (automatic),85.5,4421.95,No,0,49-60
7721-JXEAW,Male,0,True,False,59,False,No,DSL,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),41.05,2452.7,Yes,1,49-60
7249-WBIYX,Male,0,True,False,10,True,True,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,85.6,813.85,Yes,1,0-12
4238-HFHSN,Male,1,True,False,61,True,True,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,82.15,4904.85,No,0,61-72
6250-CGGUN,Male,0,False,False,54,True,False,Fiber optic,True,False,True,True,False,False,One year,False,Electronic check,84.4,4484.05,No,0,49-60
5478-JJVZK,Female,0,False,False,33,True,True,DSL,True,True,False,False,False,False,Month-to-month,True,Mailed check,60.9,2033.85,No,0,25-36
7596-IIWYC,Female,0,False,False,27,True,False,No,No,No,No,No,No,No,Two year,True,Bank transfer (automatic),20.25,538.2,No,0,25-36
6567-HOOPW,Female,1,False,False,1,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Electronic check,79.2,79.2,Yes,1,0-12
9793-WECQC,Male,0,False,False,23,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,False,Mailed check,95.3,2192.9,No,0,13-24
4291-HPAXL,Male,0,False,True,1,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,19.85,19.85,No,0,0-12
8999-YPYBV,Male,0,True,True,45,True,False,DSL,True,True,True,True,True,True,Two year,True,Mailed check,84.35,3858.05,No,0,37-48
1839-FBNFR,Female,0,True,True,39,True,False,No,No,No,No,No,No,No,Two year,True,Bank transfer (automatic),19.85,854.8,No,0,37-48
3164-AALRN,Male,0,False,False,5,True,False,DSL,False,False,True,False,True,True,One year,True,Mailed check,70.0,347.4,Yes,1,0-12
3071-MVJCD,Male,0,True,True,72,True,True,DSL,True,True,True,True,True,False,Two year,False,Bank transfer (automatic),82.3,5815.15,No,0,61-72
1697-BCSHV,Female,0,True,True,58,True,True,DSL,False,True,False,False,True,False,Month-to-month,True,Bank transfer (automatic),66.8,3970.4,No,0,49-60
0562-KBDVM,Female,0,False,False,70,False,No,DSL,True,True,True,True,False,False,Two year,True,Bank transfer (automatic),44.6,3058.15,No,0,61-72
1131-SUEKT,Male,0,True,True,61,True,False,Fiber optic,False,True,False,True,True,True,One year,True,Bank transfer (automatic),98.45,6145.2,No,0,61-72
3717-OEAUQ,Male,0,False,False,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.7,129.2,No,0,0-12
4538-WNTMJ,Female,0,True,True,46,True,True,No,No,No,No,No,No,No,One year,False,Mailed check,24.95,1165.9,No,0,37-48
3334-CTHOL,Female,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Bank transfer (automatic),49.95,49.95,Yes,1,0-12
4704-ERYFC,Female,0,True,False,22,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,69.25,1554.0,Yes,1,13-24
9432-RUVSL,Female,0,False,False,48,True,False,Fiber optic,True,False,True,True,True,True,Two year,True,Credit card (automatic),102.5,4904.25,No,0,37-48
8060-HIWJJ,Male,0,False,False,64,True,True,DSL,False,True,True,True,True,True,Two year,False,Credit card (automatic),86.55,5632.55,No,0,61-72
7684-XSZIY,Male,0,True,True,72,True,True,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),24.3,1643.25,No,0,61-72
9089-UOWJG,Female,0,True,True,12,True,False,DSL,False,False,True,False,True,False,Month-to-month,True,Credit card (automatic),58.35,740.55,No,0,0-12
8621-MNIHH,Female,1,True,False,34,True,True,Fiber optic,False,True,True,False,False,True,Month-to-month,True,Electronic check,94.25,3217.55,Yes,1,25-36
8039-ACLPL,Female,0,True,True,72,True,False,DSL,True,True,True,False,False,True,Two year,False,Credit card (automatic),68.75,4888.2,No,0,61-72
9885-AIBVB,Male,0,True,False,29,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,85.8,2440.25,No,0,25-36
1934-MKPXS,Male,0,True,True,33,True,False,No,No,No,No,No,No,No,One year,False,Credit card (automatic),20.1,620.55,No,0,25-36
2592-YKDIF,Female,0,False,False,1,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,20.35,20.35,No,0,0-12
2272-JKMSI,Female,0,True,True,62,True,True,Fiber optic,False,True,True,True,True,True,One year,True,Electronic check,110.8,6840.95,No,0,61-72
0471-LVHGK,Male,0,True,False,41,True,True,DSL,False,False,True,False,True,True,One year,True,Electronic check,73.0,3001.2,Yes,1,37-48
9518-RWHZL,Female,0,False,False,64,True,True,Fiber optic,False,False,True,False,True,True,One year,True,Credit card (automatic),100.05,6254.2,Yes,1,61-72
8714-CTZJW,Female,0,False,False,4,True,False,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Credit card (automatic),82.85,319.6,No,0,0-12
3569-EDBPQ,Female,0,False,False,24,True,True,Fiber optic,True,False,False,True,False,False,Month-to-month,True,Electronic check,84.35,1938.05,No,0,13-24
3131-NWVFJ,Female,0,True,True,14,True,False,No,No,No,No,No,No,No,One year,False,Mailed check,19.55,294.5,No,0,13-24
7521-YXVZY,Male,0,False,True,3,True,False,No,No,No,No,No,No,No,Month-to-month,False,Mailed check,19.95,58.3,No,0,0-12
5419-CONWX,Female,1,False,False,4,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Credit card (automatic),99.8,442.85,Yes,1,0-12
6240-EURKS,Female,0,False,True,18,False,No,DSL,False,False,False,False,False,True,Month-to-month,True,Electronic check,35.0,553.0,Yes,1,13-24
2373-NTKOD,Male,0,False,False,8,True,False,DSL,False,False,False,False,True,True,Month-to-month,True,Electronic check,66.25,546.45,No,0,0-12
1970-KKFWL,Female,0,False,False,35,True,True,No,No,No,No,No,No,No,Two year,False,Bank transfer (automatic),23.3,797.1,No,0,25-36
6960-HVYXR,Female,0,False,False,1,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,76.0,76.0,Yes,1,0-12
9337-SRRNI,Male,0,False,True,66,True,True,No,No,No,No,No,No,No,Two year,True,Credit card (automatic),25.3,1673.8,No,0,61-72
0895-UADGO,Male,0,False,True,8,False,No,DSL,True,False,False,True,False,True,Two year,True,Mailed check,44.55,343.45,No,0,0-12
5678-VFNEQ,Female,0,True,False,71,True,True,Fiber optic,True,False,True,False,True,True,One year,True,Credit card (automatic),104.1,7412.25,No,0,61-72
5977-CKHON,Female,0,True,True,43,True,True,Fiber optic,False,False,True,False,False,True,Month-to-month,True,Bank transfer (automatic),92.55,4039.0,No,0,37-48
7024-OHCCK,Female,1,False,False,2,True,True,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,93.85,170.85,Yes,1,0-12
2692-BUCFV,Male,1,False,False,29,True,False,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),101.45,2948.6,No,0,25-36
7861-UVUFT,Female,0,True,False,15,True,False,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,84.3,1308.4,Yes,1,13-24
1830-GGFNM,Male,0,True,True,65,True,True,Fiber optic,True,True,True,True,False,False,Two year,False,Credit card (automatic),94.55,6078.75,No,0,61-72
5302-BDJNT,Male,0,False,False,35,True,True,Fiber optic,False,False,True,True,True,False,Month-to-month,False,Electronic check,95.5,3418.2,No,0,25-36
5223-UZAVK,Male,0,False,False,64,True,False,Fiber optic,True,True,False,False,True,True,One year,True,Credit card (automatic),100.3,6603.8,No,0,61-72
4859-ZSRDZ,Female,0,True,True,58,False,No,DSL,False,False,True,True,True,True,Two year,True,Credit card (automatic),55.5,3166.9,No,0,49-60
5651-WYIPH,Female,1,False,False,18,True,False,DSL,False,True,False,False,False,False,Month-to-month,True,Credit card (automatic),49.85,865.75,No,0,13-24
9350-VLHMB,Male,0,True,True,67,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),89.55,6373.1,No,0,61-72
3498-LZGQZ,Male,0,True,True,63,True,False,No,No,No,No,No,No,No,Two year,True,Mailed check,19.15,1177.05,No,0,61-72
8785-CJSHH,Female,0,True,False,60,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,99.8,5985.75,No,0,49-60
5357-TZHPP,Male,1,False,False,9,True,True,Fiber optic,False,False,False,False,False,True,Month-to-month,True,Credit card (automatic),84.4,732.5,Yes,1,0-12
3870-SPZSI,Female,0,True,True,70,True,True,Fiber optic,True,True,True,True,True,True,Two year,True,Credit card (automatic),113.05,7869.05,No,0,61-72
0680-DFNNY,Male,0,True,False,15,True,True,Fiber optic,False,False,True,False,True,True,Month-to-month,True,Electronic check,101.1,1504.05,Yes,1,13-24
7560-QRBXH,Female,0,False,True,48,True,False,No,No,No,No,No,No,No,One year,False,Mailed check,19.95,936.7,No,0,37-48
7077-XJMET,Male,0,True,False,12,True,False,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,74.15,741.4,No,0,0-12
8752-GHJFU,Male,1,True,False,71,True,True,Fiber optic,True,True,True,True,False,False,One year,True,Electronic check,92.0,6585.2,No,0,61-72
6896-SRVYQ,Male,1,False,False,44,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,False,Electronic check,73.85,3122.4,No,0,37-48
7767-UXAGJ,Male,0,False,False,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.45,50.45,Yes,1,0-12
4652-ODEVH,Male,0,True,True,45,True,True,No,No,No,No,No,No,No,Two year,False,Mailed check,24.45,1088.25,No,0,37-48
6510-UPNKS,Female,0,False,False,23,True,True,No,No,No,No,No,No,No,One year,False,Credit card (automatic),24.8,615.35,No,0,13-24
6718-BDGHG,Female,0,True,False,43,True,True,DSL,False,False,False,True,True,False,One year,True,Bank transfer (automatic),64.85,2908.2,No,0,37-48
9046-DQMTP,Male,0,False,False,35,True,False,No,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),20.75,739.9,No,0,25-36
6439-LAJXL,Male,0,True,False,9,True,False,DSL,True,True,False,True,True,False,Month-to-month,True,Mailed check,68.95,593.85,No,0,0-12
1571-SAVHK,Male,0,False,False,12,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Mailed check,99.95,1132.75,Yes,1,0-12
9052-VKDUW,Female,1,True,False,65,True,True,Fiber optic,True,True,True,False,True,True,Month-to-month,True,Credit card (automatic),109.4,7227.45,No,0,61-72
9546-CQJSU,Female,0,False,False,2,True,True,Fiber optic,False,False,True,False,True,False,Month-to-month,True,Electronic check,91.4,193.6,Yes,1,0-12
1666-JZPZT,Male,0,False,False,27,True,True,DSL,False,False,False,False,False,False,Month-to-month,False,Mailed check,49.0,1291.35,No,0,25-36
5777-KJIRB,Female,0,False,False,40,True,False,DSL,False,False,True,False,False,False,One year,True,Mailed check,50.25,2023.55,No,0,37-48
0506-LVNGN,Female,1,False,False,5,True,False,Fiber optic,False,False,True,False,False,False,Month-to-month,True,Credit card (automatic),75.55,349.65,Yes,1,0-12
7677-SJJJK,Male,0,True,True,8,True,False,No,No,No,No,No,No,No,One year,False,Credit card (automatic),19.9,153.95,No,0,0-12
2480-EJWYP,Female,1,True,False,58,True,True,Fiber optic,False,True,False,False,True,True,One year,True,Bank transfer (automatic),97.8,5458.8,No,0,49-60
3253-HKOKL,Female,0,True,True,52,True,False,Fiber optic,True,False,True,False,True,True,One year,False,Electronic check,100.3,5244.45,No,0,49-60
7055-HNEOJ,Male,0,True,False,3,True,False,DSL,False,False,True,True,False,False,Month-to-month,True,Mailed check,55.8,154.55,No,0,0-12
5514-YQENT,Male,0,False,True,41,True,False,Fiber optic,True,True,True,True,True,True,Two year,True,Electronic check,111.15,4507.15,No,0,37-48
3211-AAPKX,Male,0,False,False,20,True,True,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Mailed check,98.55,2031.95,No,0,13-24
8445-DNBAE,Male,0,False,True,1,True,True,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,50.05,50.05,No,0,0-12
2951-QOQTK,Male,0,False,True,4,True,True,Fiber optic,False,False,False,True,False,False,Month-to-month,False,Credit card (automatic),80.8,332.45,Yes,1,0-12
2958-NHPPS,Male,0,False,False,23,True,False,No,No,No,No,No,No,No,Month-to-month,False,Electronic check,20.85,473.9,No,0,13-24
6806-YDEUL,Female,1,False,False,6,True,False,No,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),19.5,106.8,No,0,0-12
1735-XMJVH,Male,0,True,True,8,True,False,No,No,No,No,No,No,No,Month-to-month,True,Mailed check,19.35,152.6,No,0,0-12
6890-PFRQX,Male,0,False,False,18,True,True,DSL,True,False,True,False,True,False,Month-to-month,False,Mailed check,69.5,1199.4,No,0,13-24
0222-CNVPT,Male,1,False,False,52,False,No,DSL,True,False,False,False,True,True,Month-to-month,True,Credit card (automatic),48.8,2555.05,No,0,49-60
5899-OUVKV,Male,0,False,False,31,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,94.5,2979.2,No,0,25-36
8681-ICONS,Male,0,True,True,29,True,False,No,No,No,No,No,No,No,Month-to-month,True,Mailed check,20.65,654.85,No,0,25-36
1621-YNCJH,Female,0,True,False,36,True,True,Fiber optic,True,True,True,True,False,True,Two year,True,Credit card (automatic),106.05,3834.4,No,0,25-36
3473-XIIIT,Female,0,True,False,16,True,True,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,100.0,1534.75,Yes,1,13-24
6362-QHAFM,Male,0,True,False,42,True,True,Fiber optic,False,False,True,True,True,True,One year,True,Electronic check,108.3,4586.15,No,0,37-48
7893-IXHRQ,Male,0,False,False,1,True,False,No,No,No,No,No,No,No,Month-to-month,False,Electronic check,20.55,20.55,Yes,1,0-12
3070-BDOQC,Female,0,False,False,60,True,False,Fiber optic,False,True,True,False,True,True,Two year,True,Electronic check,99.65,5941.05,No,0,49-60
2952-QAYZF,Male,0,False,False,5,True,True,Fiber optic,False,True,True,False,False,False,Month-to-month,True,Electronic check,85.3,424.15,Yes,1,0-12
6234-PFPXL,Male,0,True,False,22,True,True,Fiber optic,True,False,False,True,True,False,Month-to-month,False,Credit card (automatic),95.9,2234.95,No,0,13-24
9824-QCJPK,Male,0,True,False,36,True,False,No,No,No,No,No,No,No,One year,False,Mailed check,20.0,666.75,No,0,25-36
